POUG;TRE;ID;ZUB;VOL;UIO;VBNM;Type;OIN
9;5.375;2877;t;t;wwww;t;y;34.75
0;2.5;2878;f;t;wwww;f;y;20.5
0;2.25;2879;t;f;wwww;f;y;22.67
0;2.165;2880;t;f;wwww;f;y;22.08
0;4.58;2881;f;t;wwww;f;y;42.83
4;1;2882;t;t;uuuu;t;y;18.92
3;0.165;2883;f;t;uuuu;t;y;20.67
0;0.04;2884;f;t;uuuu;f;y;32.33
11;5.335;2885;f;t;wwww;t;y;28.92
14;5.5;2886;f;t;uuuu;t;y;52.83
5;2.085;2887;f;t;uuuu;t;y;20.67
6;2.5;2888;f;t;wwww;t;y;36.25
4;1;2889;f;t;uuuu;t;y;20.33
0;0.25;2890;f;t;wwww;f;y;25.75
4;0.585;2891;f;t;uuuu;t;y;28.17
0;0.165;2892;f;f;wwww;f;y;23.92
0;8;2893;t;t;wwww;f;y;56
2;0.71;2894;t;t;uuuu;t;y;20.75
7;4;2895;t;t;uuuu;t;y;30.5
7;5;2896;t;t;uuuu;t;y;45.83
10;3.5;2897;t;t;wwww;t;y;39
0;0.665;2898;f;t;wwww;f;y;22.08
2;4.75;2899;f;t;wwww;t;y;28.25
0;3;2900;f;t;uuuu;f;y;18.83
5;2.5;2901;t;t;uuuu;t;y;28.67
0;2.46;2902;f;f;uuuu;f;y;22.5
0;6.5;2903;f;t;wwww;f;y;
1;2.54;2904;f;t;uuuu;t;y;28.5
0;1.5;2905;f;t;wwww;f;y;19.17
3;2.5;2906;f;t;uuuu;t;y;21.5
0;0;2907;t;f;wwww;f;y;17.5
1;5.25;2908;f;t;wwww;t;y;26.67
2;3.25;2909;f;t;wwww;t;y;34.42
0;0;2910;t;t;wwww;f;y;73.42
2;0.5;2911;t;t;uuuu;t;y;23
11;1.085;2912;t;t;wwww;t;y;23.08
7;1.46;2913;f;t;wwww;t;y;19.42
0;0.835;2914;t;t;wwww;f;y;23.33
0;12.75;2915;t;t;wwww;f;y;42.17
0;1.5;2916;f;f;wwww;f;y;21.25
0;0.085;2917;t;f;wwww;f;y;34.17
6;7.875;2918;t;t;uuuu;t;y;47.75
0;2.5;2919;f;t;uuuu;f;y;44.33
16;6.5;2920;f;t;wwww;t;y;39.5
3;0.5;2921;t;t;uuuu;t;y;41.17
0;4.335;2922;f;t;wwww;f;y;29.92
0;0;2923;f;f;wwww;f;y;23.17
7;4.5;2924;f;t;wwww;t;y;35.17
7;0.75;2925;f;t;uuuu;t;y;19.17
15;6.29;2926;f;t;wwww;t;y;52.5
1;0.04;2927;f;t;wwww;t;y;39.92
0;3;2928;t;t;wwww;f;y;21.33
4;0.75;2929;f;t;uuuu;t;y;35.75
1;13;2930;t;t;wwww;t;y;67.75
0;5.25;2931;t;t;wwww;f;y;32.67
15;7.585;2932;t;t;wwww;t;y;49.5
8;1.085;2933;t;t;wwww;t;y;21
3;0.96;2934;t;t;wwww;t;y;28.25
1;1.54;2935;t;t;wwww;t;y;34.17
3;6.04;2936;f;t;wwww;t;y;31.92
4;0.54;2937;f;t;uuuu;t;y;29.5
0;0.085;2938;f;t;wwww;f;y;23.17
0;10;2939;t;f;uuuu;f;y;18.08
19;1.835;2940;f;t;uuuu;t;y;24.75
0;0.04;2941;f;t;uuuu;f;y;20.83
2;4.165;2942;t;t;wwww;t;y;28
1;2.25;2943;f;t;wwww;t;y;20.42
6;5.665;2944;f;t;wwww;t;y;28.67
1;0.04;2945;t;t;wwww;t;y;21.92
11;6;2946;f;t;wwww;t;y;43.25
3;1.625;2947;f;t;wwww;t;y;20.42
0;5.125;2948;f;t;wwww;f;y;42
2;1.5;2949;t;t;uuuu;t;y;23.42
0;0.875;2950;f;t;uuuu;f;y;25.17
6;2.25;2951;f;t;wwww;t;y;24.83
2;4.75;2952;f;t;;t;y;24.5
0;1.5;2953;t;f;wwww;f;y;37.5
0;1.5;2954;t;f;wwww;f;y;36.75
8;1.5;2955;t;t;wwww;t;y;28.25
3;5.5;2956;t;t;wwww;t;y;32.75
11;1;2957;f;t;uuuu;t;y;17.83
7;2.29;2958;t;t;uuuu;t;y;22.83
2;1.75;2959;t;t;wwww;t;y;13.75
23;0.125;2960;t;t;uuuu;t;y;41
11;2.125;2961;t;t;wwww;t;y;23.08
0;1.71;2962;f;t;wwww;f;y;20.17
3;2.29;2963;t;t;uuuu;t;y;50.08
3;4.25;2964;t;t;wwww;t;y;27
6;2.5;2965;f;t;wwww;t;y;38.17
0;0.375;2966;t;t;wwww;f;y;27
8;7;2967;f;t;wwww;t;y;41.17
11;0;2968;t;t;uuuu;t;y;65.17
0;0;2969;f;f;wwww;f;y;37.58
3;2.375;2970;t;t;wwww;t;y;23.25
6;0.29;2971;f;t;wwww;t;y;21.83
0;1.75;2972;t;t;wwww;f;y;26
8;1.335;2973;t;t;wwww;t;y;31.67
0;8.5;2974;t;t;uuuu;f;y;49.83
6;6.5;2975;f;t;uuuu;t;y;47.42
11;0;2976;f;t;wwww;t;y;51.33
2;0.75;2977;f;t;uuuu;t;y;18.92
0;0.835;2978;f;t;uuuu;f;y;28.42
4;1.25;2979;t;t;wwww;t;y;56.75
13;10;2980;f;t;uuuu;t;y;58.42
0;16;2981;f;t;wwww;f;y;48.33
7;0.75;2982;t;t;wwww;t;y;33.17
7;2.585;2983;f;t;uuuu;t;y;22.42
0;0.085;2984;f;t;uuuu;f;y;18.83
11;0.25;2985;f;t;wwww;t;y;48.58
0;1.25;2986;f;t;wwww;f;y;26.75
9;17.5;2987;t;t;wwww;t;y;64.08
3;1.665;2988;t;t;wwww;t;y;20.17
67;1.21;2989;t;t;wwww;t;y;25.67
0;1.335;2990;f;t;wwww;f;y;22.67
16;7;2991;f;t;wwww;t;y;31.33
40;28.5;2992;f;t;wwww;t;y;56.42
12;1.5;2993;t;t;uuuu;t;y;24.75
1;1.25;2994;f;t;uuuu;t;y;24.08
0;11;2995;t;t;wwww;f;y;28.33
2;5;2996;f;t;uuuu;t;y;26.92
0;5.75;2997;t;t;wwww;f;y;27.67
0;0.085;2998;t;t;wwww;f;y;38.67
16;1.085;2999;f;t;uuuu;t;y;32.17
12;5.5;3000;t;t;wwww;t;y;32.67
9;12.5;3001;f;t;wwww;t;y;48.75
1;2.25;3002;t;t;wwww;t;y;21
12;15.5;3003;f;t;wwww;t;y;48.17
14;10;3004;t;t;wwww;t;y;39.33
0;0.25;3005;t;t;uuuu;f;y;25.08
0;0.25;3006;t;t;wwww;f;y;23.25
1;2;3007;f;t;uuuu;t;y;30.67
0;0;3008;t;f;wwww;f;y;19.17
1;1;3009;f;f;;t;y;20.08
0;9;3010;t;t;wwww;f;y;36.67
1;0.46;3011;f;t;wwww;t;y;23.17
2;1.5;3012;f;t;uuuu;t;y;15.83
5;1.75;3013;t;t;wwww;t;y;16.08
9;5.165;3014;t;t;uuuu;t;y;47
0;0;3015;f;f;uuuu;f;y;71.58
4;0.5;3016;f;t;uuuu;t;y;21.25
7;20;3017;t;t;wwww;t;y;65.42
11;2;3018;t;t;wwww;t;y;20.5
5;5;3019;f;t;wwww;t;y;55.92
0;0;3020;t;t;wwww;f;y;34.92
17;15;3021;t;t;wwww;t;y;56.58
3;1;3022;f;t;wwww;t;y;25.17
1;1.665;3023;t;t;wwww;t;y;25.08
6;14;3024;t;t;wwww;t;y;57.83
6;7.5;3025;t;t;wwww;t;y;34.92
6;4.25;3026;f;t;wwww;t;y;33.58
0;0.04;3027;f;t;uuuu;f;y;22.92
0;1.5;3028;f;t;uuuu;f;y;24.5
0;0;3029;f;t;wwww;f;y;20.25
2;1.5;3030;f;t;wwww;t;y;18.5
7;0.625;3031;f;t;wwww;t;y;25.17
0;5;3032;t;t;wwww;f;y;44.33
0;0.5;3033;f;t;wwww;f;y;18.08
0;11;3034;t;t;uuuu;f;y;60.58
0;3.5;3035;f;f;wwww;f;y;41.5
0;0.875;3036;t;t;uuuu;f;y;25.75
5;5.04;3037;t;t;wwww;t;y;29.25
11;2;3038;f;t;uuuu;t;y;36
9;3;3039;f;t;wwww;t;y;31.67
15;18;3040;t;t;wwww;t;y;60.08
1;2;3041;f;t;wwww;t;y;22.33
1;3.5;3042;f;t;wwww;t;y;40
1;1.625;3043;t;t;wwww;t;y;35.17
0;15;3044;f;t;wwww;f;y;41.33
1;0.335;3045;t;t;uuuu;t;y;20.75
0;2.5;3046;t;t;wwww;f;y;32.08
3;5;3047;t;t;wwww;t;y;
6;1.875;3048;f;t;wwww;t;y;23.92
10;3.17;3049;f;t;uuuu;t;y;23.25
11;0.415;3050;t;t;uuuu;t;y;46.67
6;3.5;3051;f;t;uuuu;t;y;25
3;0.25;3052;f;t;wwww;t;y;25.5
5;2.71;3053;f;t;uuuu;t;y;18.75
5;8.5;3054;t;t;uuuu;t;y;23.5
12;4.5;3055;t;t;wwww;t;y;34.17
5;3.75;3056;t;t;wwww;t;y;27.83
0;5;3057;t;t;uuuu;f;y;36.75
1;2.75;3058;f;t;uuuu;t;y;47.25
0;0.375;3059;f;f;uuuu;f;y;33.67
1;14;3060;t;t;wwww;t;y;45
0;6.5;3061;t;t;wwww;f;y;33.17
0;1.04;3062;t;t;uuuu;f;y;25
5;1;3063;t;t;wwww;t;y;26.67
0;0.125;3064;t;t;wwww;f;y;48.5
0;0.04;3065;t;t;wwww;f;y;37.42
0;0.21;3066;f;f;wwww;f;y;18
15;0;3067;f;t;uuuu;t;y;56.5
5;1.46;3068;t;t;wwww;t;y;25.75
5;0.415;3069;t;t;uuuu;t;y;22.58
1;2.04;3070;t;t;wwww;t;y;33.17
0;0.04;3071;t;t;wwww;f;y;32
0;1.75;3072;f;t;uuuu;f;y;40.83
0;0.125;3073;t;t;wwww;f;y;59.67
0;3.165;3074;t;t;wwww;f;y;42.5
0;0;3075;f;t;uuuu;f;y;28.08
0;0.125;3076;t;t;uuuu;f;y;37.75
5;8.665;3077;f;t;wwww;t;y;53.92
20;15;3078;f;t;wwww;t;y;47.67
0;0.835;3079;f;t;wwww;f;y;23.25
0;2.585;3080;f;t;wwww;f;y;22.67
11;14.415;3081;t;t;wwww;t;y;54.58
0;7.415;3082;t;t;wwww;f;y;34.25
3;2;3083;t;t;wwww;t;y;27.58
0;0;3084;f;t;uuuu;f;y;46
4;4;3085;f;t;uuuu;t;y;60.92
2;13.875;3086;t;t;uuuu;t;y;47.42
12;4.25;3087;t;t;wwww;t;y;37.33
0;0;3088;f;f;uuuu;f;y;25.58
1;1.585;3089;f;t;uuuu;t;y;20.42
3;7.375;3090;t;t;uuuu;t;y;44.17
9;5.375;3091;t;t;wwww;t;y;34.75
0;2.5;3092;f;t;wwww;f;y;20.5
0;2.25;3093;t;f;wwww;f;y;22.67
0;2.165;3094;t;f;wwww;f;y;22.08
0;4.58;3095;f;t;wwww;f;y;42.83
4;1;3096;t;t;uuuu;t;y;18.92
3;0.165;3097;f;t;uuuu;t;y;20.67
0;0.04;3098;f;t;uuuu;f;y;32.33
11;5.335;3099;f;t;wwww;t;y;28.92
14;5.5;3100;f;t;uuuu;t;y;52.83
5;2.085;3101;f;t;uuuu;t;y;20.67
6;2.5;3102;f;t;wwww;t;y;36.25
4;1;3103;f;t;uuuu;t;y;20.33
0;0.25;3104;f;t;wwww;f;y;25.75
4;0.585;3105;f;t;uuuu;t;y;28.17
0;0.165;3106;f;f;wwww;f;y;23.92
0;8;3107;t;t;wwww;f;y;56
2;0.71;3108;t;t;uuuu;t;y;20.75
7;4;3109;t;t;uuuu;t;y;30.5
7;5;3110;t;t;uuuu;t;y;45.83
10;3.5;3111;t;t;wwww;t;y;39
0;0.665;3112;f;t;wwww;f;y;22.08
2;4.75;3113;f;t;wwww;t;y;28.25
0;3;3114;f;t;uuuu;f;y;18.83
5;2.5;3115;t;t;uuuu;t;y;28.67
0;2.46;3116;f;f;uuuu;f;y;22.5
0;6.5;3117;f;t;wwww;f;y;
1;2.54;3118;f;t;uuuu;t;y;28.5
0;1.5;3119;f;t;wwww;f;y;19.17
3;2.5;3120;f;t;uuuu;t;y;21.5
0;0;3121;t;f;wwww;f;y;17.5
1;5.25;3122;f;t;wwww;t;y;26.67
2;3.25;3123;f;t;wwww;t;y;34.42
0;0;3124;t;t;wwww;f;y;73.42
2;0.5;3125;t;t;uuuu;t;y;23
11;1.085;3126;t;t;wwww;t;y;23.08
7;1.46;3127;f;t;wwww;t;y;19.42
0;0.835;3128;t;t;wwww;f;y;23.33
0;12.75;3129;t;t;wwww;f;y;42.17
0;1.5;3130;f;f;wwww;f;y;21.25
0;0.085;3131;t;f;wwww;f;y;34.17
6;7.875;3132;t;t;uuuu;t;y;47.75
0;2.5;3133;f;t;uuuu;f;y;44.33
16;6.5;3134;f;t;wwww;t;y;39.5
3;0.5;3135;t;t;uuuu;t;y;41.17
0;4.335;3136;f;t;wwww;f;y;29.92
0;0;3137;f;f;wwww;f;y;23.17
7;4.5;3138;f;t;wwww;t;y;35.17
7;0.75;3139;f;t;uuuu;t;y;19.17
15;6.29;3140;f;t;wwww;t;y;52.5
1;0.04;3141;f;t;wwww;t;y;39.92
0;3;3142;t;t;wwww;f;y;21.33
4;0.75;3143;f;t;uuuu;t;y;35.75
1;13;3144;t;t;wwww;t;y;67.75
0;5.25;3145;t;t;wwww;f;y;32.67
15;7.585;3146;t;t;wwww;t;y;49.5
8;1.085;3147;t;t;wwww;t;y;21
3;0.96;3148;t;t;wwww;t;y;28.25
1;1.54;3149;t;t;wwww;t;y;34.17
3;6.04;3150;f;t;wwww;t;y;31.92
4;0.54;3151;f;t;uuuu;t;y;29.5
0;0.085;3152;f;t;wwww;f;y;23.17
0;10;3153;t;f;uuuu;f;y;18.08
19;1.835;3154;f;t;uuuu;t;y;24.75
0;0.04;3155;f;t;uuuu;f;y;20.83
2;4.165;3156;t;t;wwww;t;y;28
1;2.25;3157;f;t;wwww;t;y;20.42
6;5.665;3158;f;t;wwww;t;y;28.67
1;0.04;3159;t;t;wwww;t;y;21.92
11;6;3160;f;t;wwww;t;y;43.25
3;1.625;3161;f;t;wwww;t;y;20.42
0;5.125;3162;f;t;wwww;f;y;42
2;1.5;3163;t;t;uuuu;t;y;23.42
0;0.875;3164;f;t;uuuu;f;y;25.17
6;2.25;3165;f;t;wwww;t;y;24.83
2;4.75;3166;f;t;;t;y;24.5
0;1.5;3167;t;f;wwww;f;y;37.5
0;1.5;3168;t;f;wwww;f;y;36.75
8;1.5;3169;t;t;wwww;t;y;28.25
3;5.5;3170;t;t;wwww;t;y;32.75
11;1;3171;f;t;uuuu;t;y;17.83
7;2.29;3172;t;t;uuuu;t;y;22.83
2;1.75;3173;t;t;wwww;t;y;13.75
23;0.125;3174;t;t;uuuu;t;y;41
11;2.125;3175;t;t;wwww;t;y;23.08
0;1.71;3176;f;t;wwww;f;y;20.17
3;2.29;3177;t;t;uuuu;t;y;50.08
3;4.25;3178;t;t;wwww;t;y;27
6;2.5;3179;f;t;wwww;t;y;38.17
0;0.375;3180;t;t;wwww;f;y;27
8;7;3181;f;t;wwww;t;y;41.17
11;0;3182;t;t;uuuu;t;y;65.17
0;0;3183;f;f;wwww;f;y;37.58
3;2.375;3184;t;t;wwww;t;y;23.25
6;0.29;3185;f;t;wwww;t;y;21.83
0;1.75;3186;t;t;wwww;f;y;26
8;1.335;3187;t;t;wwww;t;y;31.67
0;8.5;3188;t;t;uuuu;f;y;49.83
6;6.5;3189;f;t;uuuu;t;y;47.42
11;0;3190;f;t;wwww;t;y;51.33
2;0.75;3191;f;t;uuuu;t;y;18.92
0;0.835;3192;f;t;uuuu;f;y;28.42
4;1.25;3193;t;t;wwww;t;y;56.75
13;10;3194;f;t;uuuu;t;y;58.42
0;16;3195;f;t;wwww;f;y;48.33
7;0.75;3196;t;t;wwww;t;y;33.17
7;2.585;3197;f;t;uuuu;t;y;22.42
0;0.085;3198;f;t;uuuu;f;y;18.83
11;0.25;3199;f;t;wwww;t;y;48.58
0;1.25;3200;f;t;wwww;f;y;26.75
9;17.5;3201;t;t;wwww;t;y;64.08
3;1.665;3202;t;t;wwww;t;y;20.17
67;1.21;3203;t;t;wwww;t;y;25.67
0;1.335;3204;f;t;wwww;f;y;22.67
16;7;3205;f;t;wwww;t;y;31.33
40;28.5;3206;f;t;wwww;t;y;56.42
12;1.5;3207;t;t;uuuu;t;y;24.75
1;1.25;3208;f;t;uuuu;t;y;24.08
0;11;3209;t;t;wwww;f;y;28.33
2;5;3210;f;t;uuuu;t;y;26.92
0;5.75;3211;t;t;wwww;f;y;27.67
0;0.085;3212;t;t;wwww;f;y;38.67
16;1.085;3213;f;t;uuuu;t;y;32.17
12;5.5;3214;t;t;wwww;t;y;32.67
9;12.5;3215;f;t;wwww;t;y;48.75
1;2.25;3216;t;t;wwww;t;y;21
12;15.5;3217;f;t;wwww;t;y;48.17
14;10;3218;t;t;wwww;t;y;39.33
0;0.25;3219;t;t;uuuu;f;y;25.08
0;0.25;3220;t;t;wwww;f;y;23.25
1;2;3221;f;t;uuuu;t;y;30.67
0;0;3222;t;f;wwww;f;y;19.17
1;1;3223;f;f;;t;y;20.08
0;9;3224;t;t;wwww;f;y;36.67
1;0.46;3225;f;t;wwww;t;y;23.17
2;1.5;3226;f;t;uuuu;t;y;15.83
5;1.75;3227;t;t;wwww;t;y;16.08
9;5.165;3228;t;t;uuuu;t;y;47
0;0;3229;f;f;uuuu;f;y;71.58
4;0.5;3230;f;t;uuuu;t;y;21.25
7;20;3231;t;t;wwww;t;y;65.42
11;2;3232;t;t;wwww;t;y;20.5
5;5;3233;f;t;wwww;t;y;55.92
0;0;3234;t;t;wwww;f;y;34.92
17;15;3235;t;t;wwww;t;y;56.58
3;1;3236;f;t;wwww;t;y;25.17
1;1.665;3237;t;t;wwww;t;y;25.08
6;14;3238;t;t;wwww;t;y;57.83
6;7.5;3239;t;t;wwww;t;y;34.92
6;4.25;3240;f;t;wwww;t;y;33.58
0;0.04;3241;f;t;uuuu;f;y;22.92
0;1.5;3242;f;t;uuuu;f;y;24.5
0;0;3243;f;t;wwww;f;y;20.25
2;1.5;3244;f;t;wwww;t;y;18.5
7;0.625;3245;f;t;wwww;t;y;25.17
0;5;3246;t;t;wwww;f;y;44.33
0;0.5;3247;f;t;wwww;f;y;18.08
0;11;3248;t;t;uuuu;f;y;60.58
0;3.5;3249;f;f;wwww;f;y;41.5
0;0.875;3250;t;t;uuuu;f;y;25.75
5;5.04;3251;t;t;wwww;t;y;29.25
11;2;3252;f;t;uuuu;t;y;36
9;3;3253;f;t;wwww;t;y;31.67
15;18;3254;t;t;wwww;t;y;60.08
1;2;3255;f;t;wwww;t;y;22.33
1;3.5;3256;f;t;wwww;t;y;40
1;1.625;3257;t;t;wwww;t;y;35.17
0;15;3258;f;t;wwww;f;y;41.33
1;0.335;3259;t;t;uuuu;t;y;20.75
0;2.5;3260;t;t;wwww;f;y;32.08
3;5;3261;t;t;wwww;t;y;
6;1.875;3262;f;t;wwww;t;y;23.92
10;3.17;3263;f;t;uuuu;t;y;23.25
11;0.415;3264;t;t;uuuu;t;y;46.67
6;3.5;3265;f;t;uuuu;t;y;25
3;0.25;3266;f;t;wwww;t;y;25.5
5;2.71;3267;f;t;uuuu;t;y;18.75
5;8.5;3268;t;t;uuuu;t;y;23.5
12;4.5;3269;t;t;wwww;t;y;34.17
5;3.75;3270;t;t;wwww;t;y;27.83
0;5;3271;t;t;uuuu;f;y;36.75
1;2.75;3272;f;t;uuuu;t;y;47.25
0;0.375;3273;f;f;uuuu;f;y;33.67
1;14;3274;t;t;wwww;t;y;45
0;6.5;3275;t;t;wwww;f;y;33.17
0;1.04;3276;t;t;uuuu;f;y;25
5;1;3277;t;t;wwww;t;y;26.67
0;0.125;3278;t;t;wwww;f;y;48.5
0;0.04;3279;t;t;wwww;f;y;37.42
0;0.21;3280;f;f;wwww;f;y;18
15;0;3281;f;t;uuuu;t;y;56.5
5;1.46;3282;t;t;wwww;t;y;25.75
5;0.415;3283;t;t;uuuu;t;y;22.58
1;2.04;3284;t;t;wwww;t;y;33.17
0;0.04;3285;t;t;wwww;f;y;32
0;1.75;3286;f;t;uuuu;f;y;40.83
0;0.125;3287;t;t;wwww;f;y;59.67
0;3.165;3288;t;t;wwww;f;y;42.5
0;0;3289;f;t;uuuu;f;y;28.08
0;0.125;3290;t;t;uuuu;f;y;37.75
5;8.665;3291;f;t;wwww;t;y;53.92
20;15;3292;f;t;wwww;t;y;47.67
0;0.835;3293;f;t;wwww;f;y;23.25
0;2.585;3294;f;t;wwww;f;y;22.67
11;14.415;3295;t;t;wwww;t;y;54.58
0;7.415;3296;t;t;wwww;f;y;34.25
3;2;3297;t;t;wwww;t;y;27.58
0;0;3298;f;t;uuuu;f;y;46
4;4;3299;f;t;uuuu;t;y;60.92
2;13.875;3300;t;t;uuuu;t;y;47.42
12;4.25;3301;t;t;wwww;t;y;37.33
0;0;3302;f;f;uuuu;f;y;25.58
1;1.585;3303;f;t;uuuu;t;y;20.42
3;7.375;3304;t;t;uuuu;t;y;44.17
9;5.375;3305;t;t;wwww;t;y;34.75
0;2.5;3306;f;t;wwww;f;y;20.5
0;2.25;3307;t;f;wwww;f;y;22.67
0;2.165;3308;t;f;wwww;f;y;22.08
0;4.58;3309;f;t;wwww;f;y;42.83
4;1;3310;t;t;uuuu;t;y;18.92
3;0.165;3311;f;t;uuuu;t;y;20.67
0;0.04;3312;f;t;uuuu;f;y;32.33
11;5.335;3313;f;t;wwww;t;y;28.92
14;5.5;3314;f;t;uuuu;t;y;52.83
5;2.085;3315;f;t;uuuu;t;y;20.67
6;2.5;3316;f;t;wwww;t;y;36.25
4;1;3317;f;t;uuuu;t;y;20.33
0;0.25;3318;f;t;wwww;f;y;25.75
4;0.585;3319;f;t;uuuu;t;y;28.17
0;0.165;3320;f;f;wwww;f;y;23.92
0;8;3321;t;t;wwww;f;y;56
2;0.71;3322;t;t;uuuu;t;y;20.75
7;4;3323;t;t;uuuu;t;y;30.5
7;5;3324;t;t;uuuu;t;y;45.83
10;3.5;3325;t;t;wwww;t;y;39
0;0.665;3326;f;t;wwww;f;y;22.08
2;4.75;3327;f;t;wwww;t;y;28.25
0;3;3328;f;t;uuuu;f;y;18.83
5;2.5;3329;t;t;uuuu;t;y;28.67
0;2.46;3330;f;f;uuuu;f;y;22.5
0;6.5;3331;f;t;wwww;f;y;
1;2.54;3332;f;t;uuuu;t;y;28.5
0;1.5;3333;f;t;wwww;f;y;19.17
3;2.5;3334;f;t;uuuu;t;y;21.5
0;0;3335;t;f;wwww;f;y;17.5
1;5.25;3336;f;t;wwww;t;y;26.67
2;3.25;3337;f;t;wwww;t;y;34.42
0;0;3338;t;t;wwww;f;y;73.42
2;0.5;3339;t;t;uuuu;t;y;23
11;1.085;3340;t;t;wwww;t;y;23.08
7;1.46;3341;f;t;wwww;t;y;19.42
0;0.835;3342;t;t;wwww;f;y;23.33
0;12.75;3343;t;t;wwww;f;y;42.17
0;1.5;3344;f;f;wwww;f;y;21.25
0;0.085;3345;t;f;wwww;f;y;34.17
6;7.875;3346;t;t;uuuu;t;y;47.75
0;2.5;3347;f;t;uuuu;f;y;44.33
16;6.5;3348;f;t;wwww;t;y;39.5
3;0.5;3349;t;t;uuuu;t;y;41.17
0;4.335;3350;f;t;wwww;f;y;29.92
0;0;3351;f;f;wwww;f;y;23.17
7;4.5;3352;f;t;wwww;t;y;35.17
7;0.75;3353;f;t;uuuu;t;y;19.17
15;6.29;3354;f;t;wwww;t;y;52.5
1;0.04;3355;f;t;wwww;t;y;39.92
0;3;3356;t;t;wwww;f;y;21.33
4;0.75;3357;f;t;uuuu;t;y;35.75
1;13;3358;t;t;wwww;t;y;67.75
0;5.25;3359;t;t;wwww;f;y;32.67
15;7.585;3360;t;t;wwww;t;y;49.5
8;1.085;3361;t;t;wwww;t;y;21
3;0.96;3362;t;t;wwww;t;y;28.25
1;1.54;3363;t;t;wwww;t;y;34.17
3;6.04;3364;f;t;wwww;t;y;31.92
4;0.54;3365;f;t;uuuu;t;y;29.5
0;0.085;3366;f;t;wwww;f;y;23.17
0;10;3367;t;f;uuuu;f;y;18.08
19;1.835;3368;f;t;uuuu;t;y;24.75
0;0.04;3369;f;t;uuuu;f;y;20.83
2;4.165;3370;t;t;wwww;t;y;28
1;2.25;3371;f;t;wwww;t;y;20.42
6;5.665;3372;f;t;wwww;t;y;28.67
1;0.04;3373;t;t;wwww;t;y;21.92
11;6;3374;f;t;wwww;t;y;43.25
3;1.625;3375;f;t;wwww;t;y;20.42
0;5.125;3376;f;t;wwww;f;y;42
2;1.5;3377;t;t;uuuu;t;y;23.42
0;0.875;3378;f;t;uuuu;f;y;25.17
6;2.25;3379;f;t;wwww;t;y;24.83
2;4.75;3380;f;t;;t;y;24.5
0;1.5;3381;t;f;wwww;f;y;37.5
0;1.5;3382;t;f;wwww;f;y;36.75
8;1.5;3383;t;t;wwww;t;y;28.25
3;5.5;3384;t;t;wwww;t;y;32.75
11;1;3385;f;t;uuuu;t;y;17.83
7;2.29;3386;t;t;uuuu;t;y;22.83
2;1.75;3387;t;t;wwww;t;y;13.75
23;0.125;3388;t;t;uuuu;t;y;41
11;2.125;3389;t;t;wwww;t;y;23.08
0;1.71;3390;f;t;wwww;f;y;20.17
3;2.29;3391;t;t;uuuu;t;y;50.08
3;4.25;3392;t;t;wwww;t;y;27
6;2.5;3393;f;t;wwww;t;y;38.17
0;0.375;3394;t;t;wwww;f;y;27
8;7;3395;f;t;wwww;t;y;41.17
11;0;3396;t;t;uuuu;t;y;65.17
0;0;3397;f;f;wwww;f;y;37.58
3;2.375;3398;t;t;wwww;t;y;23.25
6;0.29;3399;f;t;wwww;t;y;21.83
0;1.75;3400;t;t;wwww;f;y;26
8;1.335;3401;t;t;wwww;t;y;31.67
0;8.5;3402;t;t;uuuu;f;y;49.83
6;6.5;3403;f;t;uuuu;t;y;47.42
11;0;3404;f;t;wwww;t;y;51.33
2;0.75;3405;f;t;uuuu;t;y;18.92
0;0.835;3406;f;t;uuuu;f;y;28.42
4;1.25;3407;t;t;wwww;t;y;56.75
13;10;3408;f;t;uuuu;t;y;58.42
0;16;3409;f;t;wwww;f;y;48.33
7;0.75;3410;t;t;wwww;t;y;33.17
7;2.585;3411;f;t;uuuu;t;y;22.42
0;0.085;3412;f;t;uuuu;f;y;18.83
11;0.25;3413;f;t;wwww;t;y;48.58
0;1.25;3414;f;t;wwww;f;y;26.75
9;17.5;3415;t;t;wwww;t;y;64.08
3;1.665;3416;t;t;wwww;t;y;20.17
67;1.21;3417;t;t;wwww;t;y;25.67
0;1.335;3418;f;t;wwww;f;y;22.67
16;7;3419;f;t;wwww;t;y;31.33
40;28.5;3420;f;t;wwww;t;y;56.42
12;1.5;3421;t;t;uuuu;t;y;24.75
1;1.25;3422;f;t;uuuu;t;y;24.08
0;11;3423;t;t;wwww;f;y;28.33
2;5;3424;f;t;uuuu;t;y;26.92
0;5.75;3425;t;t;wwww;f;y;27.67
0;0.085;3426;t;t;wwww;f;y;38.67
16;1.085;3427;f;t;uuuu;t;y;32.17
12;5.5;3428;t;t;wwww;t;y;32.67
9;12.5;3429;f;t;wwww;t;y;48.75
1;2.25;3430;t;t;wwww;t;y;21
12;15.5;3431;f;t;wwww;t;y;48.17
14;10;3432;t;t;wwww;t;y;39.33
0;0.25;3433;t;t;uuuu;f;y;25.08
0;0.25;3434;t;t;wwww;f;y;23.25
1;2;3435;f;t;uuuu;t;y;30.67
0;0;3436;t;f;wwww;f;y;19.17
1;1;3437;f;f;;t;y;20.08
0;9;3438;t;t;wwww;f;y;36.67
1;0.46;3439;f;t;wwww;t;y;23.17
2;1.5;3440;f;t;uuuu;t;y;15.83
5;1.75;3441;t;t;wwww;t;y;16.08
9;5.165;3442;t;t;uuuu;t;y;47
0;0;3443;f;f;uuuu;f;y;71.58
