ID;UKL;GJAH;ZIK;HUI;ERZ;CDx;BJZHD;NKJUD;LPI;BJKG
1438;48;oooo;;oooo;www;300.0;ee;311.0;3110000.0;hhhh
1439;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
1440;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
1441;154;ii;y;uuu;nnn;0.0;ee;300.0;3000000.0;hh
1442;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
1443;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1444;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
1445;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
1446;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
1447;160;rrr;x;oooo;pppp;59.0;zzz;840.0;8400000.0;qqqq
1448;155;oooo;;oooo;www;0.0;sss;80.0;800000.0;hhhh
1449;173;oooo;;oooo;www;1391.0;vvvv;200.0;2000000.0;qqqq
1450;148;oooo;;oooo;www;0.0;kkk;400.0;4000000.0;hhhh
1451;172;rrr;;oooo;pppp;400.0;sss;80.0;800000.0;qqqq
1452;33;oooo;;oooo;www;0.0;zzz;360.0;3600000.0;hhhh
1453;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
1454;116;oooo;;oooo;www;444.0;vvvv;73.0;730000.0;yy
1455;5;rrr;;oooo;pppp;0.0;yyy;431.0;4310000.0;qqqq
1456;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
1457;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
1458;12;oooo;x;oooo;www;0.0;ee;0.0;0.0;hhhh
1459;101;oooo;;oooo;www;3000.0;zzz;0.0;0.0;hhhh
1460;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
1461;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
1462;19;rrr;;oooo;pppp;1236.0;sss;455.0;4550000.0;hhhh
1463;106;oooo;;oooo;www;284.0;yyy;290.0;2900000.0;hhhh
1464;61;oooo;;uuu;www;0.0;yyy;120.0;1200000.0;qqqq
1465;115;oooo;;oooo;www;0.0;ee;156.0;1560000.0;qqqq
1466;171;oooo;x;oooo;www;150.0;vvvv;312.0;3120000.0;hhhh
1467;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
1468;12;rrr;;oooo;pppp;1065.0;yyy;260.0;2600000.0;qqqq
1469;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
1470;123;oooo;;oooo;www;1400.0;hh;0.0;0.0;hh
1471;1;;;rrr;;0.0;;;;
1472;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
1473;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
1474;147;oooo;;oooo;www;0.0;sss;280.0;2800000.0;qqqq
1475;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
1476;120;oooo;;oooo;www;0.0;mmm;0.0;0.0;hhhh
1477;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
1478;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
1479;179;oooo;;oooo;www;591.0;ee;88.0;880000.0;qqqq
1480;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
1481;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
1482;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
1483;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
1484;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
1485;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
1486;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1487;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
1488;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
1489;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1490;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
1491;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
1492;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
1493;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
1494;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
1495;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
1496;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
1497;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
1498;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
1499;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
1500;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
1501;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
1502;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
1503;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
1504;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
1505;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
1506;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
1507;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
1508;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
1509;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
1510;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
1511;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
1512;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
1513;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
1514;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
1515;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
1516;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
1517;1;;;rrr;;0.0;;;;
1518;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
1519;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
1520;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
1521;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
1522;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
1523;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
1524;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
1525;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
1526;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
1527;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1528;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
1529;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
1530;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
1531;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
1532;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
1533;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
1534;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
1535;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
1536;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
1537;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
1538;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
1539;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
1540;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
1541;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
1542;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
1543;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
1544;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
1545;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
1546;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
1547;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
1548;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
1549;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
1550;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
1551;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
1552;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
1553;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
1554;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
1555;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
1556;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
1557;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
1558;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
1559;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
1560;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
1561;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
1562;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
1563;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
1564;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
1565;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
1566;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
1567;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
1568;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
1569;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
1570;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
1571;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
1572;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
1573;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
1574;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
1575;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
1576;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
1577;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
1578;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
1579;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
1580;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
1581;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
1582;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
1583;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
1584;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
1585;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
1586;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
1587;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
1588;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
1589;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
1590;1;;;rrr;;0.0;;;;
1591;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
1592;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
1593;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
1594;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
1595;145;oooo;;uuu;www;0.0;vvvv;0.0;0.0;lll
1596;175;oooo;;oooo;www;0.0;vvvv;128.0;1280000.0;hhhh
1597;51;oooo;;uuu;www;0.0;sss;0.0;0.0;qqqq
1598;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
1599;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
1600;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
1601;127;oooo;;oooo;www;2283.0;vvvv;0.0;0.0;hhhh
1602;127;oooo;;oooo;www;2200.0;vvvv;0.0;0.0;qqqq
1603;18;oooo;;oooo;www;2503.0;sss;220.0;2200000.0;qqqq
1604;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
1605;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
1606;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
1607;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
1608;166;oooo;;oooo;www;0.0;vvvv;100.0;1000000.0;qqqq
1609;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
1610;95;oooo;x;oooo;www;0.0;sss;49.0;490000.0;qqqq
1611;68;oooo;x;oooo;www;3065.0;vvvv;0.0;0.0;yy
1612;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
1613;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
1614;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1615;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
1616;47;rrr;y;oooo;pppp;0.0;vvvv;240.0;2400000.0;hhhh
1617;2;oooo;;oooo;www;1430.0;vvvv;300.0;3000000.0;qqqq
1618;79;rrr;y;oooo;pppp;0.0;zzz;164.0;1640000.0;qqqq
1619;98;oooo;y;oooo;www;0.0;zzz;0.0;0.0;qqqq
1620;34;rrr;;oooo;pppp;0.0;zzz;70.0;700000.0;hhhh
1621;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
1622;168;oooo;x;oooo;www;918.0;ee;80.0;800000.0;qqqq
1623;139;ii;y;rrr;nnn;100000.0;hh;450.0;4500000.0;qqq
1624;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
1625;46;oooo;x;oooo;www;610.0;kkk;274.0;2740000.0;yy
1626;132;oooo;y;oooo;www;0.0;hh;0.0;0.0;hh
1627;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
1628;27;oooo;;oooo;www;2184.0;vvvv;60.0;600000.0;qqqq
1629;68;oooo;x;oooo;www;2954.0;yyy;80.0;800000.0;hhhh
1630;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
1631;55;oooo;;oooo;www;0.0;sss;92.0;920000.0;hhhh
1632;12;oooo;;oooo;www;8.0;yyy;150.0;1500000.0;qqqq
1633;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
1634;177;oooo;x;oooo;www;1260.0;vvvv;0.0;0.0;qqqq
1635;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
1636;46;oooo;x;oooo;www;1210.0;vvvv;117.0;1170000.0;yy
1637;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
1638;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
1639;1;;y;rrr;;0.0;;;;
1640;27;oooo;x;oooo;www;1270.0;mmm;150.0;1500000.0;qqqq
1641;81;oooo;;oooo;www;0.0;ee;96.0;960000.0;hhhh
1642;68;oooo;x;oooo;www;11202.0;mmm;0.0;0.0;qqqq
1643;67;oooo;x;oooo;www;300.0;sss;200.0;2000000.0;qqqq
1644;98;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
1645;178;oooo;x;oooo;www;1583.0;ee;0.0;0.0;qqqq
1646;60;oooo;x;oooo;www;0.0;ggg;0.0;0.0;bbb
1647;179;rrr;y;oooo;pppp;0.0;yyy;154.0;1540000.0;hhhh
1648;75;oooo;x;oooo;www;5000.0;kkk;0.0;0.0;yy
1649;155;rrr;x;oooo;pppp;1.0;yyy;160.0;1600000.0;qqqq
1650;176;oooo;x;oooo;www;0.0;ooo;396.0;3960000.0;qqqq
1651;13;oooo;;oooo;www;50000.0;ee;520.0;5200000.0;qqqq
1652;48;oooo;;oooo;www;300.0;ee;311.0;3110000.0;hhhh
1653;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
1654;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
1655;154;ii;y;uuu;nnn;0.0;ee;300.0;3000000.0;hh
1656;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
1657;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1658;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
1659;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
1660;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
1661;160;rrr;x;oooo;pppp;59.0;zzz;840.0;8400000.0;qqqq
1662;155;oooo;;oooo;www;0.0;sss;80.0;800000.0;hhhh
1663;173;oooo;;oooo;www;1391.0;vvvv;200.0;2000000.0;qqqq
1664;148;oooo;;oooo;www;0.0;kkk;400.0;4000000.0;hhhh
1665;172;rrr;;oooo;pppp;400.0;sss;80.0;800000.0;qqqq
1666;33;oooo;;oooo;www;0.0;zzz;360.0;3600000.0;hhhh
1667;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
1668;116;oooo;;oooo;www;444.0;vvvv;73.0;730000.0;yy
1669;5;rrr;;oooo;pppp;0.0;yyy;431.0;4310000.0;qqqq
1670;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
1671;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
1672;12;oooo;x;oooo;www;0.0;ee;0.0;0.0;hhhh
1673;101;oooo;;oooo;www;3000.0;zzz;0.0;0.0;hhhh
1674;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
1675;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
1676;19;rrr;;oooo;pppp;1236.0;sss;455.0;4550000.0;hhhh
1677;106;oooo;;oooo;www;284.0;yyy;290.0;2900000.0;hhhh
1678;61;oooo;;uuu;www;0.0;yyy;120.0;1200000.0;qqqq
1679;115;oooo;;oooo;www;0.0;ee;156.0;1560000.0;qqqq
1680;171;oooo;x;oooo;www;150.0;vvvv;312.0;3120000.0;hhhh
1681;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
1682;12;rrr;;oooo;pppp;1065.0;yyy;260.0;2600000.0;qqqq
1683;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
1684;123;oooo;;oooo;www;1400.0;hh;0.0;0.0;hh
1685;1;;;rrr;;0.0;;;;
1686;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
1687;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
1688;147;oooo;;oooo;www;0.0;sss;280.0;2800000.0;qqqq
1689;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
1690;120;oooo;;oooo;www;0.0;mmm;0.0;0.0;hhhh
1691;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
1692;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
1693;179;oooo;;oooo;www;591.0;ee;88.0;880000.0;qqqq
1694;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
1695;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
1696;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
1697;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
1698;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
1699;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
1700;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1701;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
1702;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
1703;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1704;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
1705;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
1706;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
1707;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
1708;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
1709;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
1710;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
1711;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
1712;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
1713;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
1714;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
1715;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
1716;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
1717;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
1718;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
1719;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
1720;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
1721;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
1722;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
1723;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
1724;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
1725;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
1726;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
1727;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
1728;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
1729;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
1730;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
1731;1;;;rrr;;0.0;;;;
1732;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
1733;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
1734;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
1735;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
1736;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
1737;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
1738;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
1739;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
1740;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
1741;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1742;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
1743;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
1744;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
1745;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
1746;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
1747;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
1748;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
1749;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
1750;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
1751;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
1752;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
1753;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
1754;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
1755;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
1756;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
1757;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
1758;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
1759;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
1760;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
1761;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
1762;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
1763;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
1764;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
1765;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
1766;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
1767;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
1768;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
1769;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
1770;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
1771;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
1772;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
1773;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
1774;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
1775;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
1776;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
1777;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
1778;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
1779;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
1780;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
1781;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
1782;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
1783;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
1784;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
1785;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
1786;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
1787;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
1788;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
1789;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
1790;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
1791;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
1792;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
1793;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
1794;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
1795;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
1796;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
1797;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
1798;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
1799;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
